,Time (ms),V_shunt_1,V_s1 (µV),V_bus_1,V_b1 (mV),I_s1 (µA),P_1 (mW),V_shunt_2,V_s2 (µV),V_bus_2,V_b2 (mV),I_s2 (µA),P_2 (mW)
1831,16370,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1832,16378,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1833,16387,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1834,16396,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1835,16405,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1836,16414,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1837,16423,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
1838,16432,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1839,16441,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1840,16450,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
1841,16458,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),250,Vb2(mV),4988,2500.0,12.47
1842,16467,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1843,16476,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
1844,16485,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1845,16493,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1846,16502,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1847,16511,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1848,16520,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1849,16529,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1850,16538,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1851,16547,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1852,16556,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1853,16565,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1854,16574,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1855,16583,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),180,Vb2(mV),4992,1800.0,8.9856
1856,16592,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
1857,16601,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1858,16609,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1859,16618,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1860,16627,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1861,16636,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
1862,16645,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1863,16654,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1864,16663,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1865,16672,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1866,16681,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1867,16690,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1868,16699,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1869,16708,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1870,16717,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1871,16725,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1872,16734,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1873,16743,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1874,16752,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1875,16761,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1876,16770,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4988,2000.0,9.976
1877,16779,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1878,16788,Vs1(uV),210,Vb1(mV),4992,2100.0,10.4832,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
1879,16797,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1880,16806,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1881,16815,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1882,16823,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1883,16831,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1884,16840,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1885,16849,Vs1(uV),180,Vb1(mV),4984,1800.0,8.9712,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1886,16858,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1887,16867,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1888,16876,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1889,16885,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4988,2000.0,9.976
1890,16894,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1891,16903,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1892,16912,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1893,16921,Vs1(uV),170,Vb1(mV),4996,1700.0,8.4932,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1894,16930,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
1895,16938,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1896,16947,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1897,16956,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1898,16965,Vs1(uV),140,Vb1(mV),4992,1400.0,6.9888,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1899,16974,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1900,16983,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1901,16992,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1902,17001,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1903,17010,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1904,17019,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1905,17028,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1906,17037,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1907,17045,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1908,17054,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1909,17063,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1910,17072,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1911,17081,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1912,17090,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1913,17099,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1914,17108,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
1915,17117,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1916,17126,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1917,17135,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1918,17144,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1919,17153,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1920,17161,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1921,17170,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1922,17179,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1923,17188,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1924,17197,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
1925,17205,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1926,17214,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1927,17223,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1928,17232,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1929,17241,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1930,17250,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1931,17259,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
1932,17267,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1933,17290,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1934,17299,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1935,17308,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1936,17317,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1937,17325,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1938,17334,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1939,17343,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
1940,17352,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1941,17361,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1942,17370,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1943,17379,Vs1(uV),210,Vb1(mV),4988,2100.0,10.4748,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
1944,17388,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1945,17397,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
1946,17406,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1947,17415,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
1948,17424,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1949,17432,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4996,2100.0,10.4916
1950,17441,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1951,17450,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
1952,17459,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1953,17468,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1954,17477,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1955,17486,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1956,17495,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1957,17504,Vs1(uV),150,Vb1(mV),4992,1500.0,7.488,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1958,17513,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1959,17522,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1960,17531,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),200,Vb2(mV),4988,2000.0,9.976
1961,17540,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1962,17548,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
1963,17557,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1964,17566,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1965,17574,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1966,17583,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1967,17592,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4996,2200.0,10.9912
1968,17601,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1969,17610,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1970,17619,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1971,17628,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),200,Vb2(mV),4988,2000.0,9.976
1972,17637,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4996,2300.0,11.4908
1973,17646,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1974,17654,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1975,17663,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1976,17672,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1977,17681,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1978,17690,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),240,Vb2(mV),4988,2400.0,11.9712
1979,17699,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1980,17708,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1981,17717,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),240,Vb2(mV),4988,2400.0,11.9712
1982,17726,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1983,17735,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
1984,17744,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1985,17753,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1986,17762,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1987,17770,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
1988,17779,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1989,17788,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
1990,17797,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1991,17806,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
1992,17815,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1993,17824,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1994,17833,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
1995,17842,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
1996,17851,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
1997,17860,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),240,Vb2(mV),4992,2400.0,11.9808
1998,17869,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
1999,17877,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),240,Vb2(mV),4996,2400.0,11.9904
2000,17886,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2001,17895,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2002,17904,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2003,17913,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2004,17922,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2005,17931,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2006,17940,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),250,Vb2(mV),4992,2500.0,12.48
2007,17949,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2008,17957,Vs1(uV),200,Vb1(mV),4992,2000.0,9.984,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2009,17966,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2010,17975,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2011,17986,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2012,18001,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2013,18010,Vs1(uV),200,Vb1(mV),4988,2000.0,9.976,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2014,18019,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2015,18028,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),190,Vb2(mV),4992,1900.0,9.4848
2016,18037,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2017,18046,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2018,18055,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2019,18064,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),210,Vb2(mV),4988,2100.0,10.4748
2020,18073,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2021,18082,Vs1(uV),180,Vb1(mV),4988,1800.0,8.9784,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2022,18091,Vs1(uV),150,Vb1(mV),4988,1500.0,7.482,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
2023,18099,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),210,Vb2(mV),4992,2100.0,10.4832
2024,18108,Vs1(uV),190,Vb1(mV),4988,1900.0,9.4772,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2025,18117,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2026,18126,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2027,18135,Vs1(uV),180,Vb1(mV),4992,1800.0,8.9856,Vs2(uV),230,Vb2(mV),4988,2300.0,11.4724
2028,18144,Vs1(uV),160,Vb1(mV),4992,1600.0,7.9872,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2029,18153,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),200,Vb2(mV),4992,2000.0,9.984
2030,18162,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2031,18171,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2032,18180,Vs1(uV),160,Vb1(mV),4988,1600.0,7.9808,Vs2(uV),230,Vb2(mV),4992,2300.0,11.4816
2033,18189,Vs1(uV),170,Vb1(mV),4992,1700.0,8.4864,Vs2(uV),220,Vb2(mV),4992,2200.0,10.9824
2034,18198,Vs1(uV),190,Vb1(mV),4992,1900.0,9.4848,Vs2(uV),200,Vb2(mV),4988,2000.0,9.976
2035,18206,Vs1(uV),170,Vb1(mV),4988,1700.0,8.4796,Vs2(uV),220,Vb2(mV),4988,2200.0,10.9736
