2623341.4 , ---------------------
2623341.4 , SENSOR 2
2627330.5 , window_factor 7.63
2628330.8 , sensitivity: high
3151925.6 , target (130000) , 125000.00
3151925.6 , threshold (10000) , 7812.50
3152924.1 , 
3426200.4 , SENSOR 1
3427191.0 , window_factor 7.63
3428192.1 , sensitivity: high
3950790.0 , target (130000) , 125000.00
3953831.7 , threshold (10000) , 7812.50
3954780.5 , 
4229047.5 , Sensor, Temp , F_sens , F_ref, Rech_Count
23651119.5 , 1 , 80 , 119522 , 75286 , 0
23896463.5 , 2 , 83 , 117065 , 70137 , 0
23912419.8 , 1 , 80 , 119415 , 75263 , 0
24158761.7 , 2 , 83 , 116958 , 70121 , 0
24175716.0 , 1 , 80 , 119224 , 75263 , 0
24424052.3 , 2 , 83 , 116844 , 70129 , 0
24437021.0 , 1 , 80 , 119163 , 75279 , 0
24687348.5 , 2 , 83 , 116737 , 70144 , 0
24699326.0 , 1 , 80 , 119056 , 75294 , 0
24949649.4 , 2 , 83 , 116645 , 70144 , 0
24961615.2 , 1 , 80 , 119010 , 75279 , 0
25210952.9 , 2 , 83 , 116546 , 70144 , 0
25223915.8 , 1 , 80 , 118850 , 75271 , 0
25474245.2 , 2 , 83 , 116378 , 70152 , 0
25489206.1 , 1 , 80 , 118743 , 75248 , 0
25735546.1 , 2 , 83 , 116302 , 70167 , 0
25751503.0 , 1 , 80 , 118637 , 75248 , 0
25997844.0 , 2 , 83 , 116157 , 70152 , 0
26013801.5 , 1 , 80 , 118560 , 75233 , 0
26260143.4 , 2 , 83 , 116035 , 70137 , 0
26276101.1 , 1 , 80 , 118362 , 75256 , 0
26521469.0 , 2 , 83 , 115913 , 70144 , 0
26538399.2 , 1 , 80 , 118301 , 75263 , 0
26787735.7 , 2 , 83 , 115837 , 70152 , 0
26800697.8 , 1 , 80 , 118202 , 75256 , 0
27050031.2 , 2 , 83 , 115760 , 70159 , 0
27061999.0 , 1 , 80 , 118049 , 75248 , 0
27312331.7 , 2 , 83 , 115615 , 70159 , 0
27324299.1 , 1 , 80 , 117935 , 75271 , 0
