2628969.3 , ---------------------
2632986.1 , SENSOR 2
2633956.4 , window_factor 0.95
2633956.4 , sensitivity: high
6831520.3 , target (90000) , 85937.50
6832518.4 , threshold (50000) , 46875.00
6833543.8 , 
9034629.2 , SENSOR 1
9035627.1 , window_factor 0.95
9035627.1 , sensitivity: high
13233412.5 , target (90000) , 85937.50
13234407.4 , threshold (50000) , 46875.00
13235407.0 , 
15441506.9 , Sensor, Temp , F_sens , F_ref, Rech_Count
347016729.2 , 2 , 85 , 130884 , 70101 , 0
349113126.0 , 2 , 85 , 130858 , 70103 , 0
349116115.1 , 1 , 82 , 120610 , 74520 , 0
351214505.7 , 1 , 82 , 120592 , 74512 , 0
351215504.1 , 2 , 85 , 130887 , 70127 , 0
353311896.0 , 2 , 85 , 130908 , 70116 , 0
353314893.1 , 1 , 82 , 120603 , 74509 , 0
355412279.9 , 1 , 82 , 120616 , 74518 , 0
355413277.6 , 2 , 85 , 130895 , 70123 , 0
357512662.3 , 2 , 85 , 130856 , 70124 , 0
357513660.6 , 1 , 82 , 120600 , 74513 , 0
359610053.9 , 1 , 82 , 120601 , 74524 , 0
359611052.4 , 2 , 85 , 130886 , 70140 , 0
361711434.7 , 1 , 82 , 120604 , 74517 , 0
361712432.5 , 2 , 85 , 130895 , 70107 , 0
363807828.1 , 1 , 82 , 120633 , 74525 , 0
363811819.2 , 2 , 85 , 130890 , 70102 , 0
365909227.7 , 1 , 82 , 120615 , 74519 , 0
365910206.8 , 2 , 85 , 130854 , 70148 , 0
368006601.1 , 2 , 85 , 130879 , 70117 , 0
368010590.6 , 1 , 82 , 120596 , 74524 , 0
370107981.2 , 1 , 82 , 120610 , 74539 , 0
370123938.4 , 2 , 85 , 130878 , 70119 , 0
372208365.4 , 2 , 85 , 130873 , 70103 , 0
372210359.7 , 1 , 82 , 120648 , 74518 , 0
374305756.5 , 2 , 85 , 130885 , 70115 , 0
374308746.4 , 1 , 82 , 120602 , 74513 , 0
376407135.8 , 1 , 82 , 120575 , 74505 , 0
376408133.5 , 2 , 85 , 130871 , 70105 , 0
378503530.3 , 1 , 82 , 120607 , 74519 , 0
378507518.5 , 2 , 85 , 130884 , 70083 , 0
380604910.0 , 1 , 82 , 120627 , 74500 , 0
380605907.9 , 2 , 85 , 130889 , 70096 , 0
382705292.4 , 2 , 85 , 130867 , 70093 , 0
382706289.9 , 1 , 82 , 120606 , 74527 , 0
384803683.3 , 1 , 82 , 120596 , 74533 , 0
384804680.9 , 2 , 85 , 130896 , 70114 , 0
386904065.9 , 2 , 85 , 130852 , 70106 , 0
386906060.9 , 1 , 82 , 120633 , 74558 , 0
389001455.7 , 2 , 85 , 130880 , 70089 , 0
389004447.5 , 1 , 82 , 120634 , 74513 , 0
391102837.1 , 2 , 85 , 130894 , 70092 , 0
391102837.1 , 1 , 82 , 120623 , 74529 , 0
393199230.2 , 1 , 82 , 120594 , 74531 , 0
393203219.4 , 2 , 85 , 130880 , 70107 , 0
395300613.4 , 2 , 85 , 130862 , 70084 , 0
395301608.8 , 1 , 82 , 120620 , 74520 , 0
397400995.6 , 1 , 82 , 120597 , 74532 , 0
397401991.9 , 2 , 85 , 130887 , 70082 , 0
399508360.8 , 1 , 82 , 120600 , 74531 , 0
399509356.6 , 2 , 85 , 130911 , 70108 , 0
401599766.4 , 2 , 85 , 130916 , 70117 , 0
401600765.1 , 1 , 82 , 120595 , 74533 , 0
403697158.3 , 1 , 82 , 120603 , 74530 , 0
403700150.3 , 2 , 85 , 130908 , 70104 , 0
405797541.3 , 2 , 85 , 130880 , 70115 , 0
405798540.5 , 1 , 82 , 120608 , 74531 , 0
407895930.0 , 1 , 82 , 120595 , 74530 , 0
407898921.6 , 2 , 85 , 130927 , 70104 , 0
409996331.3 , 1 , 82 , 120600 , 74513 , 0
409997311.9 , 2 , 85 , 130912 , 70080 , 0
412096695.4 , 2 , 85 , 130893 , 70106 , 0
412098698.6 , 1 , 82 , 120633 , 74525 , 0
414194087.7 , 1 , 82 , 120595 , 74539 , 0
414195089.2 , 2 , 85 , 130905 , 70118 , 0
416295468.6 , 2 , 85 , 130914 , 70106 , 0
416296466.3 , 1 , 82 , 120610 , 74523 , 0
418392859.4 , 1 , 82 , 120595 , 74527 , 0
418395851.2 , 2 , 85 , 130914 , 70109 , 0
420493245.5 , 2 , 85 , 130910 , 70139 , 0
420494241.9 , 1 , 82 , 120599 , 74540 , 0
422594625.3 , 2 , 85 , 130943 , 70142 , 0
422595623.0 , 1 , 82 , 120608 , 74543 , 0
424692014.8 , 1 , 82 , 120562 , 74519 , 0
424692014.8 , 2 , 85 , 130946 , 70144 , 0
426792398.2 , 2 , 85 , 130913 , 70140 , 0
426793400.0 , 1 , 82 , 120593 , 74529 , 0
428889790.3 , 1 , 82 , 120594 , 74517 , 0
428892782.3 , 2 , 85 , 130922 , 70126 , 0
430991169.9 , 1 , 82 , 120617 , 74536 , 0
430992167.9 , 2 , 85 , 130918 , 70129 , 0
433088560.8 , 2 , 85 , 130892 , 70144 , 0
433091553.4 , 1 , 82 , 120609 , 74532 , 0
435188943.3 , 2 , 85 , 130893 , 70138 , 0
435190943.7 , 1 , 82 , 120616 , 74536 , 0
437289328.1 , 2 , 85 , 130897 , 70130 , 0
437291322.4 , 1 , 82 , 120620 , 74532 , 0
439386719.3 , 2 , 85 , 130900 , 70135 , 0
439387718.4 , 1 , 82 , 120618 , 74524 , 0
441488099.5 , 2 , 85 , 130903 , 70140 , 0
441490093.9 , 1 , 82 , 120622 , 74525 , 0
443585492.9 , 1 , 82 , 120591 , 74518 , 0
443588486.9 , 2 , 85 , 130905 , 70120 , 0
445686872.7 , 2 , 85 , 130892 , 70135 , 0
445687868.3 , 1 , 82 , 120584 , 74522 , 0
447783265.7 , 1 , 82 , 120594 , 74524 , 0
447787255.7 , 2 , 85 , 130905 , 70139 , 0
449884659.4 , 2 , 85 , 130914 , 70128 , 0
449885651.2 , 1 , 82 , 120611 , 74534 , 0
451985029.8 , 1 , 82 , 120604 , 74534 , 0
451986025.6 , 2 , 85 , 130908 , 70102 , 0
454082420.9 , 2 , 85 , 130889 , 70151 , 0
454083417.2 , 1 , 82 , 120616 , 74538 , 0
456183800.5 , 1 , 82 , 120578 , 74506 , 0
456184797.7 , 2 , 85 , 130921 , 70146 , 0
458281192.1 , 1 , 82 , 120594 , 74507 , 0
458284184.7 , 2 , 85 , 130908 , 70139 , 0
460381575.4 , 2 , 85 , 130875 , 70099 , 0
460382571.8 , 1 , 82 , 120562 , 74510 , 0
462478968.3 , 1 , 82 , 120589 , 74519 , 0
462482957.7 , 2 , 85 , 130914 , 70109 , 0
464580348.4 , 2 , 85 , 130887 , 70109 , 0
464581345.3 , 1 , 82 , 120580 , 74496 , 0
466680730.4 , 1 , 82 , 120574 , 74508 , 0
466681727.7 , 2 , 85 , 130893 , 70107 , 0
468778122.5 , 2 , 85 , 130895 , 70098 , 0
468779120.1 , 1 , 82 , 120604 , 74512 , 0
470879504.0 , 2 , 85 , 130908 , 70123 , 0
470880501.0 , 1 , 82 , 120599 , 74507 , 0
472976894.6 , 2 , 85 , 130885 , 70129 , 0
472979914.7 , 1 , 82 , 120593 , 74517 , 0
475077277.7 , 2 , 85 , 130904 , 70139 , 0
475078276.2 , 1 , 82 , 120579 , 74507 , 0
477177660.2 , 1 , 82 , 120587 , 74515 , 0
477178657.5 , 2 , 85 , 130911 , 70121 , 0
479276050.7 , 2 , 85 , 130900 , 70128 , 0
479277048.0 , 1 , 82 , 120596 , 74528 , 0
481376434.7 , 1 , 82 , 120589 , 74512 , 0
481378429.7 , 2 , 85 , 130870 , 70129 , 0
483473823.2 , 2 , 85 , 130886 , 70133 , 0
483476816.1 , 1 , 82 , 120581 , 74515 , 0
485575204.3 , 2 , 85 , 130875 , 70119 , 0
485576202.3 , 1 , 82 , 120579 , 74529 , 0
487671597.5 , 2 , 85 , 130888 , 70129 , 0
487675586.8 , 1 , 82 , 120596 , 74506 , 0
489772979.2 , 2 , 85 , 130900 , 70108 , 0
489773975.6 , 1 , 82 , 120599 , 74513 , 0
491873363.6 , 1 , 82 , 120575 , 74520 , 0
491875357.2 , 2 , 85 , 130913 , 70109 , 0
493971751.5 , 2 , 85 , 130887 , 70128 , 0
493972749.1 , 1 , 82 , 120571 , 74500 , 0
496072135.3 , 1 , 82 , 120570 , 74517 , 0
496073130.2 , 2 , 85 , 130887 , 70075 , 0
498181492.6 , 1 , 82 , 120599 , 74493 , 0
498183488.9 , 2 , 85 , 130874 , 70080 , 0
500270905.9 , 2 , 85 , 130874 , 70088 , 0
500270905.9 , 1 , 82 , 120596 , 74494 , 0
502367298.9 , 2 , 85 , 130895 , 70093 , 0
502371288.6 , 1 , 82 , 120605 , 74501 , 0
504468682.4 , 1 , 82 , 120596 , 74501 , 0
504469677.8 , 2 , 85 , 130915 , 70115 , 0
506569064.7 , 1 , 82 , 120609 , 74501 , 0
506570060.8 , 2 , 85 , 130926 , 70102 , 0
508667452.0 , 1 , 82 , 120594 , 74501 , 0
508668449.0 , 2 , 85 , 130887 , 70085 , 0
510767836.0 , 2 , 85 , 130873 , 70096 , 0
510768834.2 , 1 , 82 , 120618 , 74510 , 0
