1722726000 , SENSOR 2
1726879500 , window_factor 3.81
1727642000 , sensitivity high
2771173700 , target (50000) , 50781.25
2771173700 , threshold (30000) , 31250.00
2777445500 , 
3303088900 , Sensor, Temp , F_sens , F_ref, Rech_Count
536208388000 , 2 , 107 , 47588 , 42575 , 0
536733940200 , 2 , 107 , 47592 , 42568 , 0
537252526600 , 2 , 107 , 47580 , 42564 , 0
537785889800 , 2 , 107 , 47580 , 42568 , 0
538310464600 , 2 , 107 , 47576 , 42572 , 0
538835227000 , 2 , 107 , 47580 , 42568 , 0
539362954300 , 2 , 107 , 47580 , 42560 , 0
539886960200 , 2 , 107 , 47580 , 42560 , 0
540408138600 , 2 , 107 , 47592 , 42568 , 0
540935350800 , 2 , 107 , 47592 , 42560 , 0
541462797300 , 2 , 107 , 47588 , 42564 , 0
541988561900 , 2 , 107 , 47584 , 42560 , 0
542508466400 , 2 , 107 , 47588 , 42560 , 0
543041066200 , 2 , 107 , 47580 , 42568 , 0
543558175100 , 2 , 107 , 47584 , 42564 , 0
544093710400 , 2 , 107 , 47580 , 42568 , 0
544617580700 , 2 , 107 , 47580 , 42568 , 0
545131254400 , 2 , 107 , 47580 , 42564 , 0
545666227800 , 2 , 107 , 47588 , 42556 , 0
546194940900 , 2 , 107 , 47584 , 42560 , 0
546719537400 , 2 , 107 , 47588 , 42564 , 0
547236858600 , 2 , 107 , 47584 , 42560 , 0
547771768200 , 2 , 107 , 47588 , 42560 , 0
548296342000 , 2 , 107 , 47588 , 42564 , 0
548820188500 , 2 , 107 , 47592 , 42556 , 0
549348230600 , 2 , 107 , 47592 , 42556 , 0
549872691800 , 2 , 107 , 47580 , 42560 , 0
550398660000 , 2 , 107 , 47580 , 42564 , 0
550925509500 , 2 , 107 , 47588 , 42560 , 0
551449709000 , 2 , 107 , 47588 , 42568 , 0
551967913700 , 2 , 107 , 47584 , 42568 , 0
552502220900 , 2 , 107 , 47588 , 42568 , 0
553026315900 , 2 , 107 , 47592 , 42568 , 0
553550003400 , 2 , 107 , 47595 , 42572 , 0
554075007600 , 2 , 107 , 47588 , 42564 , 0
554596323800 , 2 , 107 , 47584 , 42564 , 0
555119775700 , 2 , 107 , 47588 , 42568 , 0
555650292200 , 2 , 107 , 47584 , 42568 , 0
556177751500 , 2 , 107 , 47580 , 42568 , 0
556702959800 , 2 , 107 , 47588 , 42568 , 0
557231859000 , 2 , 107 , 47588 , 42564 , 0
557757073400 , 2 , 107 , 47584 , 42560 , 0
558278756300 , 2 , 107 , 47580 , 42564 , 0
558805105100 , 2 , 107 , 47588 , 42572 , 0
559332209300 , 2 , 107 , 47592 , 42572 , 0
559852668300 , 2 , 107 , 47588 , 42572 , 0
560381774900 , 2 , 107 , 47592 , 42579 , 0
560901966900 , 2 , 107 , 47603 , 42572 , 0
561431536000 , 2 , 107 , 47595 , 42568 , 0
561959434400 , 2 , 107 , 47599 , 42568 , 0
562487493800 , 2 , 107 , 47592 , 42575 , 0
563007326000 , 2 , 107 , 47595 , 42579 , 0
563535229100 , 2 , 107 , 47595 , 42572 , 0
564062801300 , 2 , 107 , 47599 , 42572 , 0
564589390400 , 2 , 107 , 47588 , 42575 , 0
565108188400 , 2 , 107 , 47592 , 42575 , 0
565636004300 , 2 , 107 , 47592 , 42579 , 0
566165331700 , 2 , 107 , 47595 , 42575 , 0
566690266200 , 2 , 107 , 47595 , 42575 , 0
567209188900 , 2 , 107 , 47599 , 42568 , 0
567737920700 , 2 , 107 , 47599 , 42575 , 0
568266528400 , 2 , 107 , 47599 , 42575 , 0
568794277400 , 2 , 107 , 47588 , 42572 , 0
569317901900 , 2 , 107 , 47595 , 42572 , 0
569838275800 , 2 , 107 , 47592 , 42572 , 0
570367236200 , 2 , 107 , 47588 , 42572 , 0
570892221100 , 2 , 107 , 47595 , 42564 , 0
571419657700 , 2 , 107 , 47595 , 42568 , 0
571940761300 , 2 , 107 , 47595 , 42568 , 0
572471425700 , 2 , 107 , 47599 , 42568 , 0
572990861600 , 2 , 107 , 47595 , 42568 , 0
573520921100 , 2 , 107 , 47595 , 42575 , 0
574049510200 , 2 , 107 , 47595 , 42575 , 0
574567589000 , 2 , 107 , 47595 , 42568 , 0
575096470700 , 2 , 107 , 47592 , 42568 , 0
575625682100 , 2 , 107 , 47603 , 42568 , 0
576146220800 , 2 , 107 , 47599 , 42564 , 0
576675731000 , 2 , 107 , 47599 , 42572 , 0
577203532400 , 2 , 107 , 47592 , 42568 , 0
577728013400 , 2 , 107 , 47595 , 42564 , 0
578245419500 , 2 , 107 , 47595 , 42564 , 0
578776384900 , 2 , 107 , 47592 , 42568 , 0
579305802800 , 2 , 107 , 47580 , 42564 , 0
579829407600 , 2 , 107 , 47584 , 42572 , 0
580354000600 , 2 , 107 , 47592 , 42568 , 0
580881779300 , 2 , 107 , 47580 , 42575 , 0
581406380800 , 2 , 107 , 47588 , 42572 , 0
581915772000 , 2 , 107 , 47588 , 42568 , 0
582450991000 , 2 , 107 , 47599 , 42572 , 0
582982868200 , 2 , 107 , 47595 , 42575 , 0
583507467300 , 2 , 107 , 47592 , 42575 , 0
584029705600 , 2 , 107 , 47592 , 42572 , 0
584559210900 , 2 , 107 , 47588 , 42572 , 0
585083991400 , 2 , 107 , 47588 , 42575 , 0
585612243700 , 2 , 107 , 47584 , 42572 , 0
586136454100 , 2 , 107 , 47592 , 42568 , 0
586661058100 , 2 , 107 , 47588 , 42568 , 0
587185623000 , 2 , 107 , 47588 , 42572 , 0
587713216600 , 2 , 107 , 47595 , 42575 , 0
588237810700 , 2 , 107 , 47592 , 42564 , 0
588761884900 , 2 , 107 , 47588 , 42575 , 0
589290473800 , 2 , 107 , 47592 , 42572 , 0
589810728500 , 2 , 107 , 47592 , 42568 , 0
590339606400 , 2 , 107 , 47592 , 42572 , 0
590862489700 , 2 , 107 , 47592 , 42568 , 0
591391115300 , 2 , 107 , 47599 , 42568 , 0
591912046300 , 2 , 107 , 47595 , 42568 , 0
592439336400 , 2 , 107 , 47588 , 42568 , 0
592968197400 , 2 , 107 , 47603 , 42568 , 0
593492428400 , 2 , 107 , 47599 , 42568 , 0
594020736500 , 2 , 107 , 47599 , 42568 , 0
594545342800 , 2 , 107 , 47599 , 42572 , 0
595068964400 , 2 , 107 , 47603 , 42575 , 0
595597316700 , 2 , 107 , 47599 , 42575 , 0
596122500800 , 2 , 107 , 47603 , 42572 , 0
596646508200 , 2 , 107 , 47599 , 42575 , 0
597170502500 , 2 , 107 , 47603 , 42572 , 0
597697805600 , 2 , 107 , 47599 , 42572 , 0
598222751800 , 2 , 107 , 47603 , 42575 , 0
598735926900 , 2 , 107 , 47599 , 42575 , 0
599270698000 , 2 , 107 , 47595 , 42575 , 0
599800109900 , 2 , 107 , 47599 , 42568 , 0
600322152700 , 2 , 107 , 47592 , 42572 , 0
600845286400 , 2 , 107 , 47595 , 42579 , 0
601376731200 , 2 , 107 , 47595 , 42572 , 0
601904320200 , 2 , 107 , 47595 , 42575 , 0
602427719600 , 2 , 107 , 47595 , 42575 , 0
602952040400 , 2 , 107 , 47607 , 42575 , 0
603470256200 , 2 , 107 , 47603 , 42568 , 0
604004149500 , 2 , 107 , 47599 , 42572 , 0
604520863200 , 2 , 107 , 47599 , 42572 , 0
605055960100 , 2 , 107 , 47592 , 42560 , 0
605579558100 , 2 , 107 , 47592 , 42560 , 0
606107911800 , 2 , 107 , 47595 , 42572 , 0
606631208400 , 2 , 107 , 47599 , 42572 , 0
607145935500 , 2 , 107 , 47607 , 42560 , 0
607676414300 , 2 , 107 , 47588 , 42564 , 0
608209930400 , 2 , 107 , 47588 , 42568 , 0
608732192100 , 2 , 107 , 47584 , 42572 , 0
609248919900 , 2 , 107 , 47580 , 42568 , 0
609776006600 , 2 , 107 , 47584 , 42568 , 0
610313338600 , 2 , 107 , 47584 , 42568 , 0
610825056300 , 2 , 107 , 47576 , 42564 , 0
611362510500 , 2 , 107 , 47576 , 42564 , 0
611878526400 , 2 , 107 , 47580 , 42568 , 0
612410854600 , 2 , 107 , 47584 , 42564 , 0
612939012100 , 2 , 107 , 47592 , 42568 , 0
613460811200 , 2 , 107 , 47588 , 42575 , 0
613991815600 , 2 , 107 , 47588 , 42564 , 0
614516239100 , 2 , 107 , 47588 , 42568 , 0
615033389500 , 2 , 107 , 47592 , 42568 , 0
615565512400 , 2 , 107 , 47576 , 42572 , 0
616090471800 , 2 , 107 , 47584 , 42572 , 0
616607174400 , 2 , 107 , 47580 , 42572 , 0
617141128600 , 2 , 107 , 47588 , 42568 , 0
617667711400 , 2 , 107 , 47592 , 42572 , 0
618178997300 , 2 , 107 , 47595 , 42575 , 0
618713870700 , 2 , 107 , 47595 , 42572 , 0
619240247800 , 2 , 107 , 47595 , 42572 , 0
619767894200 , 2 , 107 , 47592 , 42572 , 0
620293682200 , 2 , 107 , 47592 , 42572 , 0
620822387500 , 2 , 107 , 47592 , 42568 , 0
621344340200 , 2 , 107 , 47584 , 42564 , 0
621871716100 , 2 , 107 , 47580 , 42564 , 0
622394971500 , 2 , 107 , 47584 , 42568 , 0
622911529600 , 2 , 107 , 47584 , 42564 , 0
623435174100 , 2 , 107 , 47588 , 42564 , 0
623969414000 , 2 , 107 , 47592 , 42572 , 0
624488642600 , 2 , 107 , 47588 , 42575 , 0
625023566700 , 2 , 107 , 47580 , 42564 , 0
625548923700 , 2 , 107 , 47584 , 42564 , 0
626078417000 , 2 , 107 , 47588 , 42568 , 0
626602400800 , 2 , 107 , 47592 , 42568 , 0
627123330300 , 2 , 107 , 47576 , 42564 , 0
627654997800 , 2 , 107 , 47588 , 42575 , 0
628179848700 , 2 , 107 , 47584 , 42568 , 0
628706768200 , 2 , 107 , 47584 , 42564 , 0
629232355100 , 2 , 107 , 47588 , 42568 , 0
629756072300 , 2 , 107 , 47592 , 42564 , 0
630277939400 , 2 , 107 , 47592 , 42568 , 0
630801784000 , 2 , 107 , 47592 , 42575 , 0
631332889500 , 2 , 107 , 47599 , 42572 , 0
631857484800 , 2 , 107 , 47592 , 42572 , 0
632385868000 , 2 , 107 , 47588 , 42575 , 0
632910468000 , 2 , 107 , 47595 , 42575 , 0
633435064700 , 2 , 107 , 47588 , 42572 , 0
633962807500 , 2 , 107 , 47592 , 42575 , 0
634486445400 , 2 , 107 , 47595 , 42572 , 0
635005987900 , 2 , 107 , 47592 , 42568 , 0
635529718400 , 2 , 107 , 47592 , 42568 , 0
636062807100 , 2 , 107 , 47584 , 42568 , 0
636587323400 , 2 , 107 , 47588 , 42568 , 0
637111105400 , 2 , 107 , 47584 , 42564 , 0
637634491700 , 2 , 107 , 47588 , 42564 , 0
638165232900 , 2 , 107 , 47584 , 42560 , 0
638683491800 , 2 , 107 , 47580 , 42564 , 0
639215532400 , 2 , 107 , 47584 , 42572 , 0
639742125900 , 2 , 107 , 47592 , 42564 , 0
640265724800 , 2 , 107 , 47584 , 42564 , 0
640794064300 , 2 , 107 , 47584 , 42560 , 0
641318898000 , 2 , 107 , 47588 , 42568 , 0
641833935700 , 2 , 107 , 47588 , 42568 , 0
642367515200 , 2 , 107 , 47584 , 42572 , 0
642893668400 , 2 , 107 , 47592 , 42575 , 0
643418422800 , 2 , 107 , 47595 , 42568 , 0
643943953500 , 2 , 107 , 47592 , 42572 , 0
644461778600 , 2 , 107 , 47599 , 42575 , 0
644991356500 , 2 , 107 , 47595 , 42572 , 0
645525003900 , 2 , 107 , 47595 , 42575 , 0
646048825600 , 2 , 107 , 47595 , 42579 , 0
646564863900 , 2 , 107 , 47588 , 42579 , 0
647097448600 , 2 , 107 , 47592 , 42572 , 0
647617939600 , 2 , 107 , 47584 , 42568 , 0
648142215200 , 2 , 107 , 47595 , 42575 , 0
648674261000 , 2 , 107 , 47592 , 42579 , 0
649203035000 , 2 , 107 , 47599 , 42579 , 0
649726633400 , 2 , 107 , 47595 , 42579 , 0
650251088300 , 2 , 107 , 47592 , 42575 , 0
650768053600 , 2 , 107 , 47599 , 42583 , 0
651303840900 , 2 , 107 , 47592 , 42579 , 0
651828528500 , 2 , 107 , 47592 , 42579 , 0
652353857100 , 2 , 107 , 47592 , 42575 , 0
652880775700 , 2 , 107 , 47592 , 42579 , 0
653403790100 , 2 , 107 , 47580 , 42568 , 0
653931280100 , 2 , 107 , 47588 , 42575 , 0
654457495100 , 2 , 107 , 47588 , 42575 , 0
654974583200 , 2 , 107 , 47592 , 42575 , 0
655500910900 , 2 , 107 , 47592 , 42575 , 0
656034771700 , 2 , 107 , 47584 , 42575 , 0
656555042000 , 2 , 107 , 47580 , 42568 , 0
657076662200 , 2 , 107 , 47592 , 42564 , 0
657609071900 , 2 , 107 , 47588 , 42572 , 0
658133414800 , 2 , 107 , 47603 , 42579 , 0
658659546500 , 2 , 107 , 47592 , 42587 , 0
659185111100 , 2 , 107 , 47588 , 42579 , 0
659711938300 , 2 , 107 , 47595 , 42579 , 0
660235190200 , 2 , 107 , 47588 , 42579 , 0
660760541600 , 2 , 107 , 47588 , 42587 , 0
661283670600 , 2 , 107 , 47588 , 42583 , 0
661816471100 , 2 , 107 , 47592 , 42575 , 0
662333563300 , 2 , 107 , 47592 , 42572 , 0
662866302700 , 2 , 107 , 47595 , 42579 , 0
663384389300 , 2 , 107 , 47592 , 42575 , 0
663918978200 , 2 , 107 , 47592 , 42575 , 0
664430569700 , 2 , 107 , 47588 , 42572 , 0
664963276300 , 2 , 107 , 47595 , 42575 , 0
665495741800 , 2 , 107 , 47588 , 42575 , 0
666020677800 , 2 , 107 , 47584 , 42568 , 0
666544274500 , 2 , 107 , 47576 , 42568 , 0
667071637100 , 2 , 107 , 47580 , 42568 , 0
667596236700 , 2 , 107 , 47592 , 42572 , 0
668120834400 , 2 , 107 , 47580 , 42572 , 0
668645437300 , 2 , 107 , 47580 , 42572 , 0
669173047000 , 2 , 107 , 47580 , 42564 , 0
669697620900 , 2 , 107 , 47580 , 42572 , 0
670222241200 , 2 , 107 , 47580 , 42568 , 0
670750804200 , 2 , 107 , 47580 , 42568 , 0
671274404200 , 2 , 107 , 47573 , 42564 , 0
671799005600 , 2 , 107 , 47580 , 42560 , 0
672327588800 , 2 , 107 , 47569 , 42568 , 0
672851214800 , 2 , 107 , 47576 , 42564 , 0
673375786800 , 2 , 107 , 47576 , 42568 , 0
673904374100 , 2 , 107 , 47580 , 42572 , 0
674428006500 , 2 , 107 , 47573 , 42572 , 0
674952575900 , 2 , 107 , 47576 , 42568 , 0
675480165500 , 2 , 107 , 47584 , 42564 , 0
676004803500 , 2 , 107 , 47588 , 42564 , 0
676530386400 , 2 , 107 , 47576 , 42556 , 0
677053963200 , 2 , 107 , 47580 , 42564 , 0
677582547200 , 2 , 107 , 47592 , 42568 , 0
678106150500 , 2 , 107 , 47592 , 42575 , 0
678634734200 , 2 , 107 , 47592 , 42572 , 0
679159331000 , 2 , 107 , 47592 , 42572 , 0
679682930900 , 2 , 107 , 47592 , 42572 , 0
680207529800 , 2 , 107 , 47592 , 42575 , 0
680736116000 , 2 , 107 , 47588 , 42572 , 0
681259716400 , 2 , 107 , 47592 , 42572 , 0
681784313700 , 2 , 107 , 47592 , 42572 , 0
682303470100 , 2 , 107 , 47584 , 42568 , 0
682833139900 , 2 , 107 , 47580 , 42572 , 0
683359496300 , 2 , 107 , 47584 , 42568 , 0
683889524800 , 2 , 107 , 47584 , 42568 , 0
684414087800 , 2 , 107 , 47580 , 42568 , 0
684938305100 , 2 , 107 , 47588 , 42572 , 0
685466646900 , 2 , 107 , 47588 , 42572 , 0
685990797700 , 2 , 107 , 47588 , 42572 , 0
686515393900 , 2 , 107 , 47588 , 42564 , 0
687043303300 , 2 , 107 , 47588 , 42572 , 0
687567732900 , 2 , 107 , 47592 , 42568 , 0
688092028700 , 2 , 107 , 47584 , 42568 , 0
688615523300 , 2 , 107 , 47592 , 42572 , 0
689143926400 , 2 , 107 , 47592 , 42575 , 0
689668317700 , 2 , 107 , 47588 , 42568 , 0
690193506900 , 2 , 107 , 47588 , 42568 , 0
690722095200 , 2 , 107 , 47595 , 42568 , 0
691245695400 , 2 , 107 , 47599 , 42572 , 0
691771300400 , 2 , 107 , 47599 , 42572 , 0
692291683900 , 2 , 107 , 47595 , 42572 , 0
692823030900 , 2 , 107 , 47584 , 42568 , 0
693337944900 , 2 , 107 , 47584 , 42564 , 0
693866862400 , 2 , 107 , 47592 , 42568 , 0
694399960200 , 2 , 107 , 47588 , 42568 , 0
694916061100 , 2 , 107 , 47580 , 42568 , 0
695437076400 , 2 , 107 , 47584 , 42560 , 0
695970856800 , 2 , 107 , 47592 , 42564 , 0
696487475900 , 2 , 107 , 47588 , 42568 , 0
697020412200 , 2 , 107 , 47588 , 42568 , 0
697547709400 , 2 , 107 , 47580 , 42568 , 0
698072515300 , 2 , 107 , 47588 , 42564 , 0
698598832300 , 2 , 107 , 47573 , 42564 , 0
699129877000 , 2 , 107 , 47580 , 42564 , 0
699654474400 , 2 , 107 , 47584 , 42564 , 0
700179075700 , 2 , 107 , 47580 , 42572 , 0
700706878900 , 2 , 107 , 47576 , 42564 , 0
701230575600 , 2 , 107 , 47588 , 42572 , 0
701748970100 , 2 , 107 , 47584 , 42572 , 0
702280883600 , 2 , 107 , 47576 , 42572 , 0
702808376400 , 2 , 107 , 47592 , 42575 , 0
703332487800 , 2 , 107 , 47595 , 42579 , 0
703860522600 , 2 , 107 , 47588 , 42575 , 0
704383453400 , 2 , 107 , 47592 , 42579 , 0
704903698600 , 2 , 107 , 47588 , 42575 , 0
705430959900 , 2 , 107 , 47592 , 42572 , 0
705961734500 , 2 , 107 , 47584 , 42568 , 0
706481667000 , 2 , 107 , 47584 , 42572 , 0
707010135800 , 2 , 107 , 47592 , 42575 , 0
707534580300 , 2 , 107 , 47588 , 42575 , 0
708062932500 , 2 , 107 , 47584 , 42575 , 0
708585577800 , 2 , 107 , 47588 , 42572 , 0
709115111400 , 2 , 107 , 47588 , 42568 , 0
709640722200 , 2 , 107 , 47580 , 42572 , 0
710163348500 , 2 , 107 , 47592 , 42560 , 0
710690534100 , 2 , 107 , 47588 , 42572 , 0
711216457000 , 2 , 107 , 47588 , 42572 , 0
711744789700 , 2 , 107 , 47584 , 42572 , 0
712269029700 , 2 , 107 , 47588 , 42572 , 0
712793482900 , 2 , 107 , 47588 , 42568 , 0
713317355500 , 2 , 107 , 47580 , 42568 , 0
713843030400 , 2 , 107 , 47576 , 42568 , 0
714364848600 , 2 , 107 , 47588 , 42568 , 0
714889930700 , 2 , 107 , 47584 , 42572 , 0
715414445600 , 2 , 107 , 47588 , 42572 , 0
715947862600 , 2 , 107 , 47584 , 42572 , 0
716469052900 , 2 , 107 , 47576 , 42568 , 0
716988832100 , 2 , 107 , 47580 , 42564 , 0
717522716700 , 2 , 107 , 47588 , 42575 , 0
718036576500 , 2 , 107 , 47588 , 42575 , 0
718568990800 , 2 , 107 , 47576 , 42572 , 0
719097101200 , 2 , 107 , 47588 , 42572 , 0
719614571300 , 2 , 107 , 47588 , 42572 , 0
720147355400 , 2 , 107 , 47588 , 42575 , 0
720674059800 , 2 , 107 , 47588 , 42572 , 0
721202426600 , 2 , 107 , 47595 , 42572 , 0
721725782200 , 2 , 107 , 47592 , 42572 , 0
722254620500 , 2 , 107 , 47595 , 42579 , 0
722779119100 , 2 , 107 , 47592 , 42572 , 0
723302737500 , 2 , 107 , 47595 , 42575 , 0
723831170500 , 2 , 107 , 47595 , 42579 , 0
724355517200 , 2 , 107 , 47595 , 42579 , 0
724879960100 , 2 , 107 , 47588 , 42575 , 0
725407493700 , 2 , 107 , 47592 , 42572 , 0
725932612200 , 2 , 107 , 47588 , 42575 , 0
726443972400 , 2 , 107 , 47592 , 42575 , 0
726976436100 , 2 , 107 , 47592 , 42579 , 0
727509151800 , 2 , 107 , 47599 , 42583 , 0
728020552000 , 2 , 107 , 47603 , 42579 , 0
728557667200 , 2 , 107 , 47595 , 42579 , 0
729076396300 , 2 , 107 , 47599 , 42587 , 0
729610170400 , 2 , 107 , 47599 , 42583 , 0
730128199600 , 2 , 107 , 47599 , 42591 , 0
730663085000 , 2 , 107 , 47599 , 42579 , 0
731186963600 , 2 , 107 , 47595 , 42579 , 0
731711372100 , 2 , 107 , 47584 , 42575 , 0
732240098100 , 2 , 107 , 47592 , 42575 , 0
732764786500 , 2 , 107 , 47592 , 42575 , 0
733288775600 , 2 , 107 , 47592 , 42568 , 0
733814372300 , 2 , 107 , 47595 , 42575 , 0
734338411700 , 2 , 107 , 47595 , 42583 , 0
734867584000 , 2 , 107 , 47588 , 42572 , 0
735383101400 , 2 , 107 , 47592 , 42579 , 0
735916734600 , 2 , 107 , 47595 , 42579 , 0
736439993800 , 2 , 107 , 47595 , 42583 , 0
736956749200 , 2 , 107 , 47592 , 42579 , 0
737488485600 , 2 , 107 , 47592 , 42575 , 0
738019239400 , 2 , 107 , 47584 , 42579 , 0
738544010300 , 2 , 107 , 47588 , 42575 , 0
739071480600 , 2 , 107 , 47588 , 42579 , 0
739594078200 , 2 , 107 , 47588 , 42579 , 0
740118892300 , 2 , 107 , 47588 , 42579 , 0
740635256300 , 2 , 107 , 47595 , 42575 , 0
741170996100 , 2 , 107 , 47592 , 42579 , 0
741697053700 , 2 , 107 , 47588 , 42572 , 0
742221626800 , 2 , 107 , 47588 , 42579 , 0
742748485800 , 2 , 107 , 47580 , 42575 , 0
743273491400 , 2 , 107 , 47580 , 42572 , 0
743800908300 , 2 , 107 , 47592 , 42579 , 0
744315551200 , 2 , 107 , 47592 , 42575 , 0
744839261800 , 2 , 107 , 47592 , 42575 , 0
745369405900 , 2 , 107 , 47588 , 42575 , 0
745899092500 , 2 , 107 , 47592 , 42575 , 0
746423271100 , 2 , 107 , 47595 , 42575 , 0
746946424500 , 2 , 107 , 47588 , 42579 , 0
747478640900 , 2 , 107 , 47595 , 42579 , 0
747999922100 , 2 , 107 , 47603 , 42583 , 0
748524394700 , 2 , 107 , 47592 , 42579 , 0
749052292200 , 2 , 107 , 47592 , 42579 , 0
749576994900 , 2 , 107 , 47607 , 42575 , 0
750103290100 , 2 , 107 , 47599 , 42575 , 0
750625077600 , 2 , 107 , 47603 , 42572 , 0
751157789600 , 2 , 107 , 47603 , 42583 , 0
751680059100 , 2 , 107 , 47607 , 42572 , 0
752207802300 , 2 , 107 , 47603 , 42579 , 0
752735250000 , 2 , 107 , 47611 , 42579 , 0
753259336400 , 2 , 107 , 47607 , 42583 , 0
753782343500 , 2 , 107 , 47603 , 42587 , 0
754307434600 , 2 , 107 , 47599 , 42587 , 0
754835016600 , 2 , 107 , 47603 , 42579 , 0
755363153300 , 2 , 107 , 47603 , 42572 , 0
755889142800 , 2 , 107 , 47595 , 42575 , 0
756412530300 , 2 , 107 , 47592 , 42579 , 0
756931520900 , 2 , 107 , 47592 , 42575 , 0
757460288300 , 2 , 107 , 47592 , 42575 , 0
757988545300 , 2 , 107 , 47603 , 42572 , 0
758513860800 , 2 , 107 , 47603 , 42579 , 0
759042561100 , 2 , 107 , 47603 , 42583 , 0
759561407800 , 2 , 107 , 47607 , 42579 , 0
760085810100 , 2 , 107 , 47607 , 42583 , 0
760618244400 , 2 , 107 , 47599 , 42587 , 0
761142883300 , 2 , 107 , 47607 , 42579 , 0
761667445300 , 2 , 107 , 47595 , 42579 , 0
762192275300 , 2 , 107 , 47588 , 42575 , 0
762717354800 , 2 , 107 , 47599 , 42572 , 0
763244490000 , 2 , 107 , 47595 , 42583 , 0
763773116100 , 2 , 107 , 47599 , 42575 , 0
764296193100 , 2 , 107 , 47611 , 42575 , 0
764821133100 , 2 , 107 , 47599 , 42575 , 0
765344817300 , 2 , 107 , 47599 , 42579 , 0
765874081100 , 2 , 107 , 47599 , 42579 , 0
766397212400 , 2 , 107 , 47595 , 42579 , 0
766922932600 , 2 , 107 , 47603 , 42575 , 0
767443650000 , 2 , 107 , 47599 , 42568 , 0
767964187600 , 2 , 107 , 47595 , 42572 , 0
768496377500 , 2 , 107 , 47592 , 42572 , 0
769012841700 , 2 , 107 , 47592 , 42568 , 0
769552762300 , 2 , 107 , 47584 , 42572 , 0
770072338200 , 2 , 107 , 47584 , 42568 , 0
770604314300 , 2 , 107 , 47588 , 42568 , 0
771119855900 , 2 , 107 , 47599 , 42568 , 0
771652203100 , 2 , 107 , 47588 , 42572 , 0
772174701300 , 2 , 107 , 47592 , 42568 , 0
772691596200 , 2 , 107 , 47588 , 42564 , 0
773223917900 , 2 , 107 , 47592 , 42568 , 0
773755957100 , 2 , 107 , 47599 , 42572 , 0
774278648300 , 2 , 107 , 47592 , 42568 , 0
774795051400 , 2 , 107 , 47595 , 42560 , 0
775326559400 , 2 , 107 , 47599 , 42575 , 0
775853109800 , 2 , 107 , 47595 , 42575 , 0
776384375900 , 2 , 107 , 47595 , 42579 , 0
776911807200 , 2 , 107 , 47595 , 42575 , 0
777428113600 , 2 , 107 , 47595 , 42572 , 0
777955505600 , 2 , 107 , 47588 , 42568 , 0
778485291400 , 2 , 107 , 47595 , 42575 , 0
779001989300 , 2 , 107 , 47603 , 42575 , 0
779532470800 , 2 , 107 , 47595 , 42575 , 0
780061691700 , 2 , 107 , 47599 , 42583 , 0
780589975600 , 2 , 107 , 47595 , 42579 , 0
781107341600 , 2 , 107 , 47599 , 42579 , 0
781623934300 , 2 , 107 , 47603 , 42579 , 0
782156430000 , 2 , 107 , 47599 , 42579 , 0
782691661700 , 2 , 107 , 47599 , 42579 , 0
783215355200 , 2 , 107 , 47595 , 42579 , 0
783743597200 , 2 , 107 , 47595 , 42575 , 0
784264529600 , 2 , 107 , 47599 , 42572 , 0
784792682800 , 2 , 107 , 47595 , 42583 , 0
785316373400 , 2 , 107 , 47599 , 42579 , 0
785833160100 , 2 , 107 , 47603 , 42575 , 0
786368180000 , 2 , 107 , 47603 , 42579 , 0
786893697700 , 2 , 107 , 47595 , 42575 , 0
787421928700 , 2 , 107 , 47599 , 42579 , 0
787939070000 , 2 , 107 , 47592 , 42575 , 0
788471376300 , 2 , 107 , 47607 , 42575 , 0
788998245200 , 2 , 107 , 47599 , 42572 , 0
789523680600 , 2 , 107 , 47595 , 42575 , 0
790046871500 , 2 , 107 , 47595 , 42572 , 0
790574192600 , 2 , 107 , 47603 , 42575 , 0
791099570700 , 2 , 107 , 47595 , 42575 , 0
791624017600 , 2 , 107 , 47599 , 42579 , 0
792152140300 , 2 , 107 , 47595 , 42583 , 0
792676686600 , 2 , 107 , 47595 , 42572 , 0
793201325200 , 2 , 107 , 47592 , 42572 , 0
793722092800 , 2 , 107 , 47607 , 42572 , 0
794253529000 , 2 , 107 , 47599 , 42579 , 0
794773856100 , 2 , 107 , 47603 , 42575 , 0
795296811100 , 2 , 107 , 47603 , 42579 , 0
795829636200 , 2 , 107 , 47611 , 42579 , 0
796354811100 , 2 , 107 , 47603 , 42579 , 0
796872179900 , 2 , 107 , 47603 , 42579 , 0
797403363800 , 2 , 107 , 47615 , 42583 , 0
797926569400 , 2 , 107 , 47603 , 42583 , 0
798450118600 , 2 , 107 , 47607 , 42587 , 0
798969607200 , 2 , 107 , 47607 , 42583 , 0
799508618300 , 2 , 107 , 47595 , 42575 , 0
800025366400 , 2 , 107 , 47599 , 42579 , 0
800552152800 , 2 , 107 , 47603 , 42579 , 0
801076420600 , 2 , 107 , 47595 , 42583 , 0
801607529900 , 2 , 107 , 47595 , 42575 , 0
802133274400 , 2 , 107 , 47599 , 42579 , 0
802662073200 , 2 , 107 , 47603 , 42575 , 0
803181735100 , 2 , 107 , 47611 , 42575 , 0
803710495000 , 2 , 107 , 47603 , 42583 , 0
804237970600 , 2 , 107 , 47595 , 42583 , 0
804756340100 , 2 , 107 , 47611 , 42583 , 0
805285581400 , 2 , 107 , 47607 , 42579 , 0
805810467000 , 2 , 107 , 47603 , 42579 , 0
